        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       246             300.000             0.00000          1120.48644         -3761.52956         -2641.04312                   -
       247             300.000             0.00000          1120.48644         -3762.94223         -2642.45579                   -
       248             300.000             0.00000          1120.48644         -3762.15701         -2641.67057                   -
       249             300.000             0.00000          1120.48644         -3758.48112         -2637.99468                   -
       250             300.000             0.00000          1120.48644         -3756.42979         -2635.94335                  51
       251             300.000             0.00000          1120.48644         -3753.37767         -2632.89123                   -
       252             300.000             0.00000          1120.48644         -3743.52215         -2623.03571                   -
       253             300.000             0.00000          1120.48644         -3731.32619         -2610.83975                   -
       254             300.000             0.00000          1120.48644         -3727.09414         -2606.60770                   -
       255             300.000             0.00000          1120.48644         -3730.39613         -2609.90969                  52
       256             300.000             0.00000          1120.48644         -3731.47424         -2610.98780                   -
       257             300.000             0.00000          1120.48644         -3728.68907         -2608.20263                   -
       258             300.000             0.00000          1120.48644         -3730.02755         -2609.54111                   -
       259             300.000             0.00000          1120.48644         -3736.59721         -2616.11077                   -
       260             300.000             0.00000          1120.48644         -3739.20850         -2618.72206                  53
       261             300.000             0.00000          1120.48644         -3734.75603         -2614.26958                   -
       262             300.000             0.00000          1120.48644         -3732.36397         -2611.87753                   -
       263             300.000             0.00000          1120.48644         -3738.33190         -2617.84545                   -
       264             300.000             0.00000          1120.48644         -3746.71084         -2626.22439                   -
       265             300.000             0.00000          1120.48644         -3750.81751         -2630.33107                  54
       266             300.000             0.00000          1120.48644         -3752.80057         -2632.31413                   -
       267             300.000             0.00000          1120.48644         -3755.11025         -2634.62381                   -
       268             300.000             0.00000          1120.48644         -3753.21942         -2632.73298                   -
       269             300.000             0.00000          1120.48644         -3745.00362         -2624.51718                   -
       270             300.000             0.00000          1120.48644         -3738.06597         -2617.57952                  55
       271             300.000             0.00000          1120.48644         -3738.51431         -2618.02787                   -
       272             300.000             0.00000          1120.48644         -3740.34115         -2619.85471                   -
       273             300.000             0.00000          1120.48644         -3736.16791         -2615.68147                   -
       274             300.000             0.00000          1120.48644         -3730.69864         -2610.21219                   -
       275             300.000             0.00000          1120.48644         -3731.95308         -2611.46664                  56
       276             300.000             0.00000          1120.48644         -3735.71433         -2615.22789                   -
       277             300.000             0.00000          1120.48644         -3732.23171         -2611.74527                   -
       278             300.000             0.00000          1120.48644         -3724.15480         -2603.66836                   -
       279             300.000             0.00000          1120.48644         -3723.29278         -2602.80634                   -
       280             300.000             0.00000          1120.48644         -3731.10139         -2610.61495                  57
       281             300.000             0.00000          1120.48644         -3736.84464         -2616.35820                   -
       282             300.000             0.00000          1120.48644         -3735.90498         -2615.41854                   -
       283             300.000             0.00000          1120.48644         -3734.92682         -2614.44038                   -
       284             300.000             0.00000          1120.48644         -3736.74691         -2616.26047                   -
       285             300.000             0.00000          1120.48644         -3735.04393         -2614.55749                  58
       286             300.000             0.00000          1120.48644         -3728.75119         -2608.26475                   -
       287             300.000             0.00000          1120.48644         -3727.48130         -2606.99486                   -
       288             300.000             0.00000          1120.48644         -3735.21072         -2614.72428                   -
       289             300.000             0.00000          1120.48644         -3741.53100         -2621.04456                   -
       290             300.000             0.00000          1120.48644         -3738.63816         -2618.15172                  59
