        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       245            3938.250             0.00000          1561.31022           782.68706          2343.99728                  50
       246            3953.100             0.00000          1567.19747           768.88123          2336.07869                   -
       247            3967.950             0.00000          1573.08472           750.93161          2324.01633                   -
       248            3982.800             0.00000          1578.97197           756.08456          2335.05653                   -
       249            3997.650             0.00000          1584.85921           786.38455          2371.24376                   -
       250            4012.500             0.00000          1590.74646           818.60270          2409.34916                  51
       251            4027.350             0.00000          1596.63371           827.35327          2423.98698                   -
       252            4042.200             0.00000          1602.52096           818.80693          2421.32789                   -
       253            4057.050             0.00000          1608.40821           816.42010          2424.82831                   -
       254            4071.900             0.00000          1614.29546           827.57317          2441.86863                   -
       255            4086.750             0.00000          1620.18271           844.26449          2464.44720                  52
       256            4101.600             0.00000          1626.06995           856.58181          2482.65176                   -
       257            4116.450             0.00000          1631.95720           859.71269          2491.66989                   -
       258            4131.300             0.00000          1637.84445           868.01250          2505.85695                   -
       259            4146.150             0.00000          1643.73170           891.12887          2534.86057                   -
       260            4161.000             0.00000          1649.61895           919.99051          2569.60946                  53
       261            4175.850             0.00000          1655.50620           946.26729          2601.77349                   -
       262            4190.700             0.00000          1661.39345           972.24231          2633.63576                   -
       263            4205.550             0.00000          1667.28069          1002.94910          2670.22980                   -
       264            4220.400             0.00000          1673.16794          1032.92710          2706.09505                   -
       265            4235.250             0.00000          1679.05519          1048.91875          2727.97394                  54
       266            4250.100             0.00000          1684.94244          1046.93189          2731.87433                   -
       267            4264.950             0.00000          1690.82969          1039.13412          2729.96381                   -
       268            4279.800             0.00000          1696.71694          1039.34672          2736.06366                   -
       269            4294.650             0.00000          1702.60419          1044.81555          2747.41973                   -
       270            4309.500             0.00000          1708.49144          1040.61836          2749.10979                  55
       271            4324.350             0.00000          1714.37868          1024.93374          2739.31243                   -
       272            4339.200             0.00000          1720.26593          1008.69106          2728.95699                   -
       273            4354.050             0.00000          1726.15318           996.99421          2723.14739                   -
       274            4368.900             0.00000          1732.04043           985.09807          2717.13850                   -
       275            4383.750             0.00000          1737.92768           967.77447          2705.70215                  56
       276            4398.600             0.00000          1743.81493           948.86403          2692.67896                   -
       277            4413.450             0.00000          1749.70218           938.52900          2688.23118                   -
       278            4428.300             0.00000          1755.58942           943.88818          2699.47760                   -
       279            4443.150             0.00000          1761.47667           963.47818          2724.95485                   -
       280            4458.000             0.00000          1767.36392           989.97914          2757.34306                  57
       281            4472.850             0.00000          1773.25117          1016.00921          2789.26038                   -
       282            4487.700             0.00000          1779.13842          1036.71978          2815.85820                   -
       283            4502.550             0.00000          1785.02567          1051.33750          2836.36317                   -
       284            4517.400             0.00000          1790.91292          1062.68933          2853.60225                   -
       285            4532.250             0.00000          1796.80016          1074.61534          2871.41551                  58
       286            4547.100             0.00000          1802.68741          1083.52370          2886.21111                   -
       287            4561.950             0.00000          1808.57466          1080.26156          2888.83622                   -
       288            4576.800             0.00000          1814.46191          1062.83523          2877.29714                   -
       289            4591.650             0.00000          1820.34916          1041.73055          2862.07971                   -
