        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       210             413.392             0.00000             7.39346            11.75805            19.15151                  43
       211             375.208             0.00000             6.71054            12.58597            19.29651                   -
       212             354.609             0.00000             6.34213            13.05189            19.39403                   -
       213             367.875             0.00000             6.57939            12.85627            19.43566                   -
       214             387.670             0.00000             6.93341            12.53971            19.47312                   -
       215             377.259             0.00000             6.74722            12.81281            19.56003                  44
       216             333.862             0.00000             5.97108            13.72114            19.69222                   -
       217             292.504             0.00000             5.23139            14.58089            19.81228                   -
       218             286.221             0.00000             5.11902            14.75429            19.87330                   -
       219             307.558             0.00000             5.50063            14.39003            19.89066                   -
       220             315.021             0.00000             5.63410            14.29021            19.92432                  45
       221             278.277             0.00000             4.97694            15.03526            20.01220                   -
       222             213.150             0.00000             3.81215            16.31667            20.12883                   -
       223             168.590             0.00000             3.01521            17.19789            20.21310                   -
       224             179.362             0.00000             3.20787            17.02648            20.23435                   -
       225             234.127             0.00000             4.18734            16.03921            20.22655                  46
       226             291.591             0.00000             5.21506            15.03954            20.25460                   -
       227             326.076             0.00000             5.83183            14.51588            20.34771                   -
       228             352.426             0.00000             6.30309            14.16740            20.47049                   -
       229             402.735             0.00000             7.20285            13.36100            20.56385                   -
       230             480.945             0.00000             8.60163            12.00968            20.61131                  47
       231             547.231             0.00000             9.78715            10.87029            20.65743                   -
       232             552.554             0.00000             9.88234            10.87508            20.75742                   -
       233             488.450             0.00000             8.73586            12.17722            20.91308                   -
       234             398.865             0.00000             7.13365            13.93187            21.06552                   -
       235             340.253             0.00000             6.08538            15.06781            21.15319                  48
       236             330.656             0.00000             5.91374            15.26026            21.17400                   -
       237             339.447             0.00000             6.07096            15.11475            21.18570                   -
       238             325.986             0.00000             5.83021            15.41448            21.24469                   -
       239             284.467             0.00000             5.08765            16.26075            21.34839                   -
       240             247.688             0.00000             4.42987            17.01222            21.44209                  49
       241             248.298             0.00000             4.44078            17.04007            21.48085                   -
       242             281.753             0.00000             5.03911            16.43914            21.47825                   -
       243             311.579             0.00000             5.57254            15.91734            21.48988                   -
       244             310.074             0.00000             5.54564            16.00675            21.55239                   -
       245             289.303             0.00000             5.17414            16.47157            21.64571                  50
       246             288.999             0.00000             5.16871            16.54911            21.71783                   -
       247             335.010             0.00000             5.99161            15.75116            21.74277                   -
       248             412.582             0.00000             7.37897            14.37043            21.74940                   -
       249             481.743             0.00000             8.61591            13.17524            21.79115                   -
       250             516.764             0.00000             9.24225            12.64722            21.88947                  51
       251             526.776             0.00000             9.42131            12.59069            22.01200                   -
       252             536.756             0.00000             9.59981            12.50923            22.10905                   -
       253             552.804             0.00000             9.88682            12.28021            22.16703                   -
       254             552.472             0.00000             9.88089            12.33789            22.21877                   -
       255             511.170             0.00000             9.14220            13.15933            22.30153                  52
       256             434.242             0.00000             7.76635            14.64619            22.41255                   -
       257             358.387             0.00000             6.40970            16.10136            22.51106                   -
       258             320.201             0.00000             5.72674            16.83503            22.56178                   -
       259             324.455             0.00000             5.80283            16.76889            22.57172                   -
       260             343.556             0.00000             6.14446            16.43800            22.58245                  53
       261             346.622             0.00000             6.19928            16.42930            22.62858                   -
       262             327.805             0.00000             5.86274            16.84348            22.70623                   -
       263             307.302             0.00000             5.49605            17.28586            22.78191                   -
       264             308.002             0.00000             5.50858            17.31999            22.82857                   -
       265             333.821             0.00000             5.97033            16.87936            22.84969                  54
       266             369.921             0.00000             6.61598            16.25395            22.86994                   -
       267             400.492             0.00000             7.16274            15.74509            22.90784                   -
       268             423.681             0.00000             7.57747            15.38247            22.95994                   -
       269             449.498             0.00000             8.03922            14.96937            23.00859                   -
