        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       135              76.742             0.00000            29.96649          -396.58122          -366.61473                  28
       136              78.609             0.00000            30.69573          -397.26162          -366.56589                   -
       137              80.107             0.00000            31.28060          -397.81458          -366.53398                   -
       138              79.583             0.00000            31.07612          -397.52860          -366.45248                   -
       139              77.315             0.00000            30.19058          -396.51186          -366.32128                   -
       140              75.452             0.00000            29.46311          -395.67395          -366.21085                  29
       141              75.513             0.00000            29.48697          -395.65927          -366.17230                   -
       142              76.547             0.00000            29.89047          -396.05826          -366.16779                   -
       143              76.399             0.00000            29.83288          -395.94874          -366.11586                   -
       144              74.564             0.00000            29.11635          -395.11344          -365.99709                   -
       145              72.930             0.00000            28.47804          -394.36028          -365.88224                  30
       146              73.397             0.00000            28.66050          -394.50383          -365.84332                   -
       147              75.415             0.00000            29.44860          -395.31051          -365.86191                   -
       148              76.619             0.00000            29.91880          -395.77276          -365.85396                   -
       149              75.754             0.00000            29.58080          -395.35962          -365.77883                   -
       150              74.126             0.00000            28.94520          -394.63640          -365.69121                  31
       151              73.779             0.00000            28.80978          -394.48088          -365.67110                   -
       152              74.801             0.00000            29.20884          -394.93302          -365.72418                   -
       153              75.208             0.00000            29.36750          -395.14697          -365.77947                   -
       154              73.452             0.00000            28.68205          -394.46387          -365.78183                   -
       155              70.334             0.00000            27.46433          -393.22160          -365.75727                  32
       156              68.025             0.00000            26.56270          -392.33492          -365.77222                   -
       157              67.655             0.00000            26.41825          -392.26566          -365.84740                   -
       158              68.462             0.00000            26.73340          -392.67169          -365.93830                   -
       159              69.231             0.00000            27.03394          -393.03251          -365.99857                   -
       160              69.876             0.00000            27.28560          -393.32281          -366.03721                  33
       161              71.201             0.00000            27.80282          -393.90260          -366.09978                   -
       162              73.485             0.00000            28.69482          -394.90425          -366.20943                   -
       163              75.874             0.00000            29.62773          -395.97523          -366.34750                   -
       164              77.212             0.00000            30.15016          -396.63897          -366.48881                   -
       165              77.065             0.00000            30.09280          -396.72695          -366.63415                  34
       166              75.763             0.00000            29.58456          -396.38331          -366.79875                   -
       167              73.798             0.00000            28.81708          -395.80142          -366.98434                   -
       168              71.534             0.00000            27.93317          -395.11270          -367.17953                   -
       169              69.334             0.00000            27.07410          -394.45588          -367.38179                   -
       170              67.468             0.00000            26.34532          -393.94550          -367.60018                  35
       171              65.780             0.00000            25.68599          -393.51852          -367.83253                   -
       172              63.801             0.00000            24.91354          -392.97052          -368.05698                   -
       173              61.477             0.00000            24.00575          -392.26474          -368.25899                   -
       174              59.550             0.00000            23.25363          -391.71007          -368.45644                   -
       175              58.883             0.00000            22.99315          -391.67262          -368.67947                  36
       176              59.444             0.00000            23.21223          -392.13846          -368.92623                   -
       177              60.409             0.00000            23.58881          -392.74730          -369.15849                   -
